venta_det_id,venta_id,producto_id,cantidad,precio_compra,precio_venta,descuento;;;;;;;;;total;;;;;
2768,2531,4,5,40,50,25;;2768;2531;4;5;40;50;25;;;;;;
2769,2532,1,1,13,20,0;;2769;2532;1;1;13;20;0;;;;;;
2770,2533,1,5,13,20,10;;2770;2533;1;5;13;20;10;;;;;;
2771,2534,2,2,25,35,6;;2771;2534;2;2;25;35;6;;;;;;
2772,2535,4,1,40,50,0;;2772;2535;4;1;40;50;0;;;;;;
2773,2536,1,1,13,20,0;;2773;2536;1;1;13;20;0;;;;;;
2774,2537,2,3,25,35,9;;2774;2537;2;3;25;35;9;;;;;;
2775,2538,4,1,40,50,0;;2775;2538;4;1;40;50;0;;;;;;
2776,2539,1,3,13,20,6;;2776;2539;1;3;13;20;6;;;;;;
2777,2540,3,1,25,35,0;;2777;2540;3;1;25;35;0;;;;;;
2778,2541,4,1,40,50,0;;2778;2541;4;1;40;50;0;;;;;;
2779,2542,1,2,13,20,4;;2779;2542;1;2;13;20;4;;;;;;
2780,2543,1,2,13,20,4;;2780;2543;1;2;13;20;4;;;;;;
2781,2544,1,1,13,20,0;;2781;2544;1;1;13;20;0;;;;;;
2782,2545,2,1,25,35,0;;2782;2545;2;1;25;35;0;;;;;;
2783,2546,1,1,13,20,0;;2783;2546;1;1;13;20;0;;;;;;
2784,2547,3,1,25,35,0;;2784;2547;3;1;25;35;0;;;;;;
2785,2548,1,2,13,20,4;;2785;2548;1;2;13;20;4;;;;;;
2786,2549,2,1,25,35,0;;2786;2549;2;1;25;35;0;;;;;;
2787,2550,1,5,13,20,10;;2787;2550;1;5;13;20;10;;;;;;
2788,2551,1,3,13,20,6;;2788;2551;1;3;13;20;6;;;;;;
2789,2552,1,10,13,20,20;;2789;2552;1;10;13;20;20;;;;;;
2790,2553,4,1,40,50,0;;2790;2553;4;1;40;50;0;;;;;;
2791,2554,4,2,40,50,10;;2791;2554;4;2;40;50;10;;;;;;
2792,2555,4,1,40,50,0;;2792;2555;4;1;40;50;0;;;;;;
2793,2556,2,1,25,35,0;;2793;2556;2;1;25;35;0;;;;;;
2794,2557,1,3,13,20,6;;2794;2557;1;3;13;20;6;;;;;;
2795,2558,4,1,40,50,0;;2795;2558;4;1;40;50;0;;;;;;
2796,2559,3,2,25,35,6;;2796;2559;3;2;25;35;6;;;;;;
2797,2560,4,1,40,50,0;;2797;2560;4;1;40;50;0;;;;;;
2798,2561,1,1,13,20,0;;2798;2561;1;1;13;20;0;;;;;;
2799,2562,4,5,40,50,25;;2799;2562;4;5;40;50;25;;;;;;
2800,2563,1,2,13,20,4;;2800;2563;1;2;13;20;4;;;;;;
2801,2564,2,1,25,35,0;;2801;2564;2;1;25;35;0;;;;;;
2802,2565,4,2,40,50,10;;2802;2565;4;2;40;50;10;;;;;;
2803,2566,2,3,25,35,9;;2803;2566;2;3;25;35;9;;;;;;
2804,2567,4,4,40,50,20;;2804;2567;4;4;40;50;20;;;;;;
2805,2568,1,4,13,20,8;;2805;2568;1;4;13;20;8;;;;;;
2806,2569,2,2,25,35,6;;2806;2569;2;2;25;35;6;;;;;;
2807,2570,4,1,40,50,0;;2807;2570;4;1;40;50;0;;;;;;
2808,2571,4,2,40,50,4;;2808;2571;4;2;40;50;4;;;;;;
2809,2572,2,3,25,35,9;;2809;2572;2;3;25;35;9;;;;;;
2810,2573,3,1,25,35,0;;2810;2573;3;1;25;35;0;;;;;;
2811,2574,4,1,40,50,0;;2811;2574;4;1;40;50;0;;;;;;
2812,2575,4,1,40,50,0;;2812;2575;4;1;40;50;0;;;;;;
2813,2576,1,2,13,20,4;;2813;2576;1;2;13;20;4;;;;;;
2814,2577,1,3,13,20,6;;2814;2577;1;3;13;20;6;;;;;;
2815,2578,4,1,40,50,0;;2815;2578;4;1;40;50;0;;;;;;
2816,2579,3,2,25,35,6;;2816;2579;3;2;25;35;6;;;;;;
2817,2580,1,3,13,20,6;;2817;2580;1;3;13;20;6;;;;;;
2818,2581,2,2,25,35,6;;2818;2581;2;2;25;35;6;;;;;;
2819,2582,4,3,40,50,15;;2819;2582;4;3;40;50;15;;;;;;
2820,2583,1,1,13,20,0;;2820;2583;1;1;13;20;0;;;;;;
2821,2584,1,1,13,20,0;;2821;2584;1;1;13;20;0;;;;;;
2822,2585,2,1,25,35,0;;2822;2585;2;1;25;35;0;;;;;;
2823,2586,1,1,13,20,0;;2823;2586;1;1;13;20;0;;;;;;
2824,2587,2,1,25,35,0;;2824;2587;2;1;25;35;0;;;;;;
2825,2588,2,1,25,35,0;;2825;2588;2;1;25;35;0;;;;;;
2826,2589,1,1,13,20,0;;2826;2589;1;1;13;20;0;;;;;;
2827,2590,4,1,40,50,0;;2827;2590;4;1;40;50;0;;;;;;
2828,2591,4,1,40,50,0;;2828;2591;4;1;40;50;0;;;;;;
2829,2592,1,5,13,20,10;;2829;2592;1;5;13;20;10;;;;;;
2830,2593,3,1,25,35,0;;2830;2593;3;1;25;35;0;;;;;;
2831,2594,1,10,13,20,20;;2831;2594;1;10;13;20;20;;;;;;
2832,2595,1,10,13,20,20;;2832;2595;1;10;13;20;20;;;;;;
2833,2596,2,5,25,35,15;;2833;2596;2;5;25;35;15;;;;;;
2834,2597,2,1,25,35,0;;2834;2597;2;1;25;35;0;;;;;;
2835,2598,1,2,13,20,4;;2835;2598;1;2;13;20;4;;;;;;
2836,2599,4,1,40,50,0;;2836;2599;4;1;40;50;0;;;;;;
2837,2600,2,2,25,35,6;;2837;2600;2;2;25;35;6;;;;;;
2838,2601,1,3,13,20,6;;2838;2601;1;3;13;20;6;;;;;;
2839,2602,4,3,40,50,15;;2839;2602;4;3;40;50;15;;;;;;
2840,2603,2,2,25,35,6;;2840;2603;2;2;25;35;6;;;;;;
2841,2604,4,1,40,50,0;;2841;2604;4;1;40;50;0;;;;;;
2842,2605,1,1,13,20,0;;2842;2605;1;1;13;20;0;;;;;;
2843,2606,1,1,13,20,0;;2843;2606;1;1;13;20;0;;;;;;
2844,2607,3,1,25,35,0;;2844;2607;3;1;25;35;0;;;;;;
2845,2608,4,2,40,50,10;;2845;2608;4;2;40;50;10;;;;;;
2846,2609,1,1,13,20,0;;2846;2609;1;1;13;20;0;;;;;;
2847,2610,2,4,25,35,12;;2847;2610;2;4;25;35;12;;;;;;
2848,2611,2,1,25,35,0;;2848;2611;2;1;25;35;0;;;;;;
2849,2612,2,2,25,35,4;;2849;2612;2;2;25;35;4;;;;;;
2850,2613,2,3,25,35,9;;2850;2613;2;3;25;35;9;;;;;;
2851,2614,1,1,13,20,0;;2851;2614;1;1;13;20;0;;;;;;
2852,2615,1,1,13,20,0;;2852;2615;1;1;13;20;0;;;;;;
2853,2616,4,1,40,50,0;;2853;2616;4;1;40;50;0;;;;;;
2854,2617,2,2,25,35,6;;2854;2617;2;2;25;35;6;;;;;;
2855,2618,3,1,25,35,0;;2855;2618;3;1;25;35;0;;;;;;
2856,2619,1,1,13,20,0;;2856;2619;1;1;13;20;0;;;;;;
2857,2620,1,2,13,20,4;;2857;2620;1;2;13;20;4;;;;;;
2858,2621,1,2,13,20,4;;2858;2621;1;2;13;20;4;;;;;;
2859,2622,2,1,25,35,0;;2859;2622;2;1;25;35;0;;;;;;
2860,2623,2,2,25,35,6;;2860;2623;2;2;25;35;6;;;;;;
2861,2624,1,1,13,20,0;;2861;2624;1;1;13;20;0;;;;;;
2862,2625,1,1,13,20,0;;2862;2625;1;1;13;20;0;;;;;;
2863,2626,3,1,25,35,0;;2863;2626;3;1;25;35;0;;;;;;
2864,2627,4,2,40,50,10;;2864;2627;4;2;40;50;10;;;;;;
2865,2628,2,1,25,35,0;;2865;2628;2;1;25;35;0;;;;;;
2866,2629,1,10,13,20,20;;2866;2629;1;10;13;20;20;;;;;;
2867,2630,4,3,40,50,15;;2867;2630;4;3;40;50;15;;;;;;
2868,2631,1,2,13,20,4;;2868;2631;1;2;13;20;4;;;;;;
2869,2632,4,1,40,50,0;;2869;2632;4;1;40;50;0;;;;;;
2870,2633,1,2,13,20,4;;2870;2633;1;2;13;20;4;;;;;;
2871,2634,1,1,13,20,0;;2871;2634;1;1;13;20;0;;;;;;
2872,2635,4,1,40,50,0;;2872;2635;4;1;40;50;0;;;;;;
2873,2636,2,3,25,35,9;;2873;2636;2;3;25;35;9;;;;;;
2874,2637,2,2,25,35,6;;2874;2637;2;2;25;35;6;;;;;;
2875,2638,4,1,40,50,0;;2875;2638;4;1;40;50;0;;;;;;
2876,2639,1,2,13,20,4;;2876;2639;1;2;13;20;4;;;;;;
2877,2640,4,1,40,50,0;;2877;2640;4;1;40;50;0;;;;;;
2878,2641,3,1,25,35,0;;2878;2641;3;1;25;35;0;;;;;;
2879,2642,1,10,13,20,20;;2879;2642;1;10;13;20;20;;;;;;
2880,2643,1,10,13,20,20;;2880;2643;1;10;13;20;20;;;;;;
2881,2644,1,10,13,20,20;;2881;2644;1;10;13;20;20;;;;;;
2882,2645,2,3,25,35,9;;2882;2645;2;3;25;35;9;;;;;;
2883,2646,2,3,25,35,9;;2883;2646;2;3;25;35;9;;;;;;
2884,2647,2,1,25,35,0;;2884;2647;2;1;25;35;0;;;;;;
2885,2648,1,1,13,20,0;;2885;2648;1;1;13;20;0;;;;;;
2886,2649,1,1,13,20,0;;2886;2649;1;1;13;20;0;;;;;;
2887,2650,4,2,40,50,10;;2887;2650;4;2;40;50;10;;;;;;
2888,2651,1,1,13,20,0;;2888;2651;1;1;13;20;0;;;;;;
2889,2652,4,2,40,50,10;;2889;2652;4;2;40;50;10;;;;;;
2890,2653,3,3,25,35,9;;2890;2653;3;3;25;35;9;;;;;;
2891,2654,1,2,13,20,4;;2891;2654;1;2;13;20;4;;;;;;
2892,2655,4,1,40,50,0;;2892;2655;4;1;40;50;0;;;;;;
2893,2656,2,3,25,35,9;;2893;2656;2;3;25;35;9;;;;;;
2894,2657,4,1,40,50,0;;2894;2657;4;1;40;50;0;;;;;;
2895,2658,2,1,25,35,0;;2895;2658;2;1;25;35;0;;;;;;
2896,2659,1,1,13,20,0;;2896;2659;1;1;13;20;0;;;;;;
2897,2660,1,1,13,20,0;;2897;2660;1;1;13;20;0;;;;;;
2898,2661,1,5,13,20,10;;2898;2661;1;5;13;20;10;;;;;;
2899,2662,1,5,13,20,10;;2899;2662;1;5;13;20;10;;;;;;
2900,2663,1,5,13,20,10;;2900;2663;1;5;13;20;10;;;;;;
2901,2664,1,5,13,20,10;;2901;2664;1;5;13;20;10;;;;;;
2902,2665,2,3,25,35,9;;2902;2665;2;3;25;35;9;;;;;;
2903,2666,3,3,25,35,9;;2903;2666;3;3;25;35;9;;;;;;
2904,2667,4,1,40,50,0;;2904;2667;4;1;40;50;0;;;;;;
2905,2668,4,1,40,50,0;;2905;2668;4;1;40;50;0;;;;;;
2906,2669,2,1,25,35,0;;2906;2669;2;1;25;35;0;;;;;;
2907,2670,4,3,40,50,15;;2907;2670;4;3;40;50;15;;;;;;
2908,2671,1,1,13,20,0;;2908;2671;1;1;13;20;0;;;;;;
2909,2672,4,2,40,50,10;;2909;2672;4;2;40;50;10;;;;;;
2910,2673,4,3,40,50,15;;2910;2673;4;3;40;50;15;;;;;;
2911,2674,2,2,25,35,6;;2911;2674;2;2;25;35;6;;;;;;
2912,2675,3,1,25,35,0;;2912;2675;3;1;25;35;0;;;;;;
2913,2676,1,1,13,20,0;;2913;2676;1;1;13;20;0;;;;;;
2914,2677,1,5,13,20,10;;2914;2677;1;5;13;20;10;;;;;;
2915,2678,2,1,25,35,0;;2915;2678;2;1;25;35;0;;;;;;
2916,2679,2,1,25,35,0;;2916;2679;2;1;25;35;0;;;;;;
2917,2680,1,1,13,20,0;;2917;2680;1;1;13;20;0;;;;;;
2918,2681,1,2,13,20,4;;2918;2681;1;2;13;20;4;;j;;;;
2919,2682,4,3,40,50,15;;2919;2682;4;3;40;50;15;;;;;;
2920,2683,2,1,25,35,0;;2920;2683;2;1;25;35;0;;;;;;
2921,2684,1,1,13,20,0;;2921;2684;1;1;13;20;0;;;;;;
2922,2685,1,1,13,20,0;;2922;2685;1;1;13;20;0;;;;;;
2923,2686,2,5,25,35,15;;2923;2686;2;5;25;35;15;;;;;;
2924,2687,1,2,13,20,4;;2924;2687;1;2;13;20;4;;;;;;
2925,2688,1,1,13,20,0;;2925;2688;1;1;13;20;0;;;;;;
2926,2689,4,1,40,50,0;;2926;2689;4;1;40;50;0;;;;;;
2927,2690,1,3,13,20,6;;2927;2690;1;3;13;20;6;;;;;;
2928,2691,3,1,25,35,0;;2928;2691;3;1;25;35;0;;;;;;
2929,2692,1,1,13,20,0;;2929;2692;1;1;13;20;0;;;;;;
2930,2693,4,1,40,50,0;;2930;2693;4;1;40;50;0;;;;;;
2931,2694,1,5,13,20,10;;2931;2694;1;5;13;20;10;;;;;;
2932,2695,1,5,13,20,10;;2932;2695;1;5;13;20;10;;;;;;
2933,2696,4,1,40,50,0;;2933;2696;4;1;40;50;0;;;;;;
2934,2697,2,1,25,35,0;;2934;2697;2;1;25;35;0;;;;;;
2935,2698,1,1,13,20,0;;2935;2698;1;1;13;20;0;;;;;;
2936,2699,3,3,25,35,9;;2936;2699;3;3;25;35;9;;;;;;
2937,2700,1,1,13,20,0;;2937;2700;1;1;13;20;0;;;;;;
2938,2701,1,5,13,20,10;;2938;2701;1;5;13;20;10;;;;;;
2939,2702,1,1,13,20,0;;2939;2702;1;1;13;20;0;;;;;;
2940,2703,4,3,40,50,15;;2940;2703;4;3;40;50;15;;;;;;
2941,2704,4,2,40,50,4;;2941;2704;4;2;40;50;4;;;;;;
2942,2705,2,5,25,35,15;;2942;2705;2;5;25;35;15;;;;;;
2943,2706,1,1,13,20,0;;2943;2706;1;1;13;20;0;;;;;;
2944,2707,1,2,13,20,4;;2944;2707;1;2;13;20;4;;;;;;
2945,2708,1,10,13,20,10;;2945;2708;1;10;13;20;10;;;;;;
2946,2709,1,10,13,20,10;;2946;2709;1;10;13;20;10;;;;;;
2947,2710,4,2,40,50,4;;2947;2710;4;2;40;50;4;;;;;;
2948,2711,1,1,13,20,0;;2948;2711;1;1;13;20;0;;;;;;
2949,2712,4,3,40,50,9;;2949;2712;4;3;40;50;9;;;;;;
2950,2713,3,1,25,35,0;;2950;2713;3;1;25;35;0;;;;;;
2951,2714,1,1,13,20,0;;2951;2714;1;1;13;20;0;;;;;;
2952,2715,1,3,25,35,9;;2952;2715;1;3;25;35;9;;;;;;
2953,2716,4,2,40,50,10;;2953;2716;4;2;40;50;10;;;;;;
2954,2717,2,1,25,35,0;;2954;2717;2;1;25;35;0;;;;;;
2955,2718,1,1,13,20,0;;2955;2718;1;1;13;20;0;;;;;;
2956,2719,1,2,13,20,4;;2956;2719;1;2;13;20;4;;;;;;
2957,2720,3,1,25,35,0;;2957;2720;3;1;25;35;0;;;;;;
2958,2721,4,1,40,50,0;;2958;2721;4;1;40;50;0;;;;;;
2959,2722,1,5,13,20,10;;2959;2722;1;5;13;20;10;;;;;;
2960,2723,2,1,25,35,0;;2960;2723;2;1;25;35;0;;;;;;
2961,2724,1,1,13,20,0;;2961;2724;1;1;13;20;0;;;;;;
2962,2725,4,1,40,50,0;;2962;2725;4;1;40;50;0;;;;;;
2963,2726,2,1,25,35,0;;2963;2726;2;1;25;35;0;;;;;;
2964,2727,1,10,13,20,10;;2964;2727;1;10;13;20;10;;;;;;
2965,2728,1,10,13,20,10;;2965;2728;1;10;13;20;10;;;;;;
2966,2729,1,10,13,20,10;;2966;2729;1;10;13;20;10;;;;;;
2967,2730,4,2,40,50,10;;2967;2730;4;2;40;50;10;;;;;;
2968,2731,4,1,40,50,0;;2968;2731;4;1;40;50;0;;;;;;
2969,2732,1,2,13,20,4;;2969;2732;1;2;13;20;4;;;;;;
2970,2733,4,3,40,50,15;;2970;2733;4;3;40;50;15;;;;;;
2971,2734,4,3,40,50,15;;2971;2734;4;3;40;50;15;;;;;;
2972,2735,3,1,25,35,0;;2972;2735;3;1;25;35;0;;;;;;
2973,2736,3,1,25,35,0;;2973;2736;3;1;25;35;0;;;;;;
2974,2737,4,1,40,50,0;;2974;2737;4;1;40;50;0;;;;;;
2975,2738,2,1,25,35,0;;2975;2738;2;1;25;35;0;;;;;;
2976,2739,4,2,40,50,10;;2976;2739;4;2;40;50;10;;;;;;
2977,2740,2,2,25,35,6;;2977;2740;2;2;25;35;6;;;;;;
2978,2741,1,1,13,20,0;;2978;2741;1;1;13;20;0;;;;;;
2979,2742,1,1,13,20,0;;2979;2742;1;1;13;20;0;;;;;;
2980,2743,2,1,25,35,0;;2980;2743;2;1;25;35;0;;;;;;
2981,2744,4,1,40,50,0;;2981;2744;4;1;40;50;0;;;;;;
2982,2745,3,1,25,35,0;;2982;2745;3;1;25;35;0;;;;;;
2983,2746,1,1,13,20,0;;2983;2746;1;1;13;20;0;;;;;;
2984,2747,2,2,25,35,6;;2984;2747;2;2;25;35;6;;;;;;
2985,2748,4,1,40,50,0;;2985;2748;4;1;40;50;0;;;;;;
2986,2749,1,1,13,20,0;;2986;2749;1;1;13;20;0;;;;;;
2987,2750,4,1,40,50,0;;2987;2750;4;1;40;50;0;;;;;;
2988,2751,1,2,13,20,4;;2988;2751;1;2;13;20;4;;;;;;
2989,2752,1,5,13,20,10;;2989;2752;1;5;13;20;10;;;;;;
2990,2753,1,5,13,20,10;;2990;2753;1;5;13;20;10;;;;;;
2991,2754,1,5,13,20,10;;2991;2754;1;5;13;20;10;;;;;;
2992,2755,4,5,40,50,25;;2992;2755;4;5;40;50;25;;;;;;
2993,2756,4,5,40,50,25;;2993;2756;4;5;40;50;25;;;;;;
2994,2757,3,3,25,35,9;;2994;2757;3;3;25;35;9;;;;;;
2995,2758,1,2,13,20,4;;2995;2758;1;2;13;20;4;;;;;;
2996,2759,1,1,13,20,0;;2996;2759;1;1;13;20;0;;;;;;
2997,2760,4,3,40,50,15;;2997;2760;4;3;40;50;15;;;;;;
2998,2761,2,3,25,35,9;;2998;2761;2;3;25;35;9;;;;;;
2999,2762,4,4,40,50,20;;2999;2762;4;4;40;50;20;;;;;;
3000,2763,3,1,25,35,0;;3000;2763;3;1;25;35;0;;;;;;
3001,2764,4,1,40,50,0;;3001;2764;4;1;40;50;0;;;;;;
3002,2765,1,1,13,20,0;;3002;2765;1;1;13;20;0;;;;;;
3003,2766,1,1,13,20,0;;3003;2766;1;1;13;20;0;;;;;;
3004,2767,1,5,13,20,10;;3004;2767;1;5;13;20;10;;;;;;
3005,2768,4,4,40,50,20;;3005;2768;4;4;40;50;20;;;;;;
3006,2769,2,5,25,35,15;;3006;2769;2;5;25;35;15;;;;;;
3007,2770,4,2,40,50,10;;3007;2770;4;2;40;50;10;;;;;;
3008,2771,3,3,25,35,9;;3008;2771;3;3;25;35;9;;;;;;
3009,2772,4,1,40,50,0;;3009;2772;4;1;40;50;0;;;;;;
3010,2773,1,1,13,20,0;;3010;2773;1;1;13;20;0;;;;;;
3011,2774,4,1,40,50,0;;3011;2774;4;1;40;50;0;;;;;;
3012,2775,1,1,13,20,0;;3012;2775;1;1;13;20;0;;;;;;
3013,2776,1,1,13,20,0;;3013;2776;1;1;13;20;0;;;;;;
3014,2777,2,2,25,35,6;;3014;2777;2;2;25;35;6;;;;;;
3015,2778,4,1,40,50,0;;3015;2778;4;1;40;50;0;;;;;;
3016,2779,1,10,13,20,20;;3016;2779;1;10;13;20;20;;;;;;
3017,2780,4,2,40,50,10;;3017;2780;4;2;40;50;10;;;;;;
3018,2781,4,1,40,50,0;;3018;2781;4;1;40;50;0;;;;;;
3019,2782,2,1,25,35,0;;3019;2782;2;1;25;35;0;;;;;;
3020,2783,1,10,13,20,20;;3020;2783;1;10;13;20;20;;;;;;
3021,2784,1,10,13,20,20;;3021;2784;1;10;13;20;20;;;;;;
3022,2785,1,10,13,20,20;;3022;2785;1;10;13;20;20;;;;;;
3023,2786,4,2,40,50,10;;3023;2786;4;2;40;50;10;;;;;;
3024,2787,4,1,40,50,0;;3024;2787;4;1;40;50;0;;;;;;
3025,2788,1,1,13,20,0;;3025;2788;1;1;13;20;0;;;;;;
3026,2789,1,5,13,20,10;;3026;2789;1;5;13;20;10;;;;;;
3027,2790,1,5,13,20,10;;3027;2790;1;5;13;20;10;;;;;;
3028,2791,1,5,13,20,10;;3028;2791;1;5;13;20;10;;;;;;
3029,2792,1,5,13,20,10;;3029;2792;1;5;13;20;10;;;;;;
3030,2793,3,3,25,35,9;;3030;2793;3;3;25;35;9;;;;;;
3031,2794,2,2,25,35,6;;3031;2794;2;2;25;35;6;;;;;;
3032,2795,1,1,13,20,0;;3032;2795;1;1;13;20;0;;;;;;
3033,2796,4,1,40,50,0;;3033;2796;4;1;40;50;0;;;;;;
3034,2797,1,1,13,20,0;;3034;2797;1;1;13;20;0;;;;;;
3035,2798,1,1,13,20,0;;3035;2798;1;1;13;20;0;;;;;;
3036,2799,2,1,25,35,0;;3036;2799;2;1;25;35;0;;;;;;
3037,2800,3,1,25,35,0;;3037;2800;3;1;25;35;0;;;;;;
3038,2801,1,2,13,20,4;;3038;2801;1;2;13;20;4;;;;;;
3039,2802,4,2,40,50,10;;3039;2802;4;2;40;50;10;;;;;;
3040,2803,4,1,40,50,0;;3040;2803;4;1;40;50;0;;;;;;
3041,2804,1,1,13,20,0;;3041;2804;1;1;13;20;0;;;;;;
3042,2805,1,3,13,20,6;;3042;2805;1;3;13;20;6;;;;;;
3043,2806,2,5,25,35,15;;3043;2806;2;5;25;35;15;;;;;;
3044,2807,2,1,25,35,0;;3044;2807;2;1;25;35;0;;;;;;
3045,2808,4,1,40,50,0;;3045;2808;4;1;40;50;0;;;;;;
3046,2809,1,1,13,20,0;;3046;2809;1;1;13;20;0;;;;;;
3047,2810,1,1,13,20,0;;3047;2810;1;1;13;20;0;;;;;;
3048,2811,3,1,25,35,0;;3048;2811;3;1;25;35;0;;;;;;
3049,2812,1,1,13,20,0;;3049;2812;1;1;13;20;0;;;;;;
3050,2813,4,1,40,50,0;;3050;2813;4;1;40;50;0;;;;;;
3051,2814,4,1,40,50,0;;3051;2814;4;1;40;50;0;;;;;;
3052,2815,1,1,13,20,0;;3052;2815;1;1;13;20;0;;;;;;
3053,2816,1,1,13,20,0;;3053;2816;1;1;13;20;0;;;;;;
3054,2817,2,1,25,35,0;;3054;2817;2;1;25;35;0;;;;;;
3055,2818,4,1,40,50,0;;3055;2818;4;1;40;50;0;;;;;;
3056,2819,2,2,25,35,6;;3056;2819;2;2;25;35;6;;;;;;
3057,2820,4,1,40,50,0;;3057;2820;4;1;40;50;0;;;;;;
3058,2821,4,1,40,50,0;;3058;2821;4;1;40;50;0;;;;;;
3059,2822,4,1,40,50,0;;3059;2822;4;1;40;50;0;;;;;;
3060,2823,3,1,25,35,0;;3060;2823;3;1;25;35;0;;;;;;
3061,2824,1,2,13,20,4;;3061;2824;1;2;13;20;4;;;;;;
3062,2825,2,1,25,35,0;;3062;2825;2;1;25;35;0;;;;;;
3063,2826,4,5,40,50,25;;3063;2826;4;5;40;50;25;;;;;;
3064,2827,1,1,13,20,0;;3064;2827;1;1;13;20;0;;;;;;
3065,2828,2,2,25,35,6;;3065;2828;2;2;25;35;6;;;;;;
3066,2829,4,10,40,50,50;;3066;2829;4;10;40;50;50;;;;;;
3067,2830,1,3,13,20,6;;3067;2830;1;3;13;20;6;;;;;;
3068,2831,2,1,25,35,0;;3068;2831;2;1;25;35;0;;;;;;
3069,2832,1,5,13,20,10;;3069;2832;1;5;13;20;10;;;;;;
3070,2833,2,5,25,35,15;;3070;2833;2;5;25;35;15;;;;;;
3071,2834,3,5,25,35,15;;3071;2834;3;5;25;35;15;;;;;;
3072,2835,4,1,40,50,0;;3072;2835;4;1;40;50;0;;;;;;
3073,2836,1,1,13,20,0;;3073;2836;1;1;13;20;0;;;;;;
3074,2837,1,1,13,20,0;;3074;2837;1;1;13;20;0;;;;;;
3075,2838,2,1,25,35,0;;3075;2838;2;1;25;35;0;;;;;;
3076,2839,1,1,13,20,0;;3076;2839;1;1;13;20;0;;;;;;
3077,2840,2,5,25,35,15;;3077;2840;2;5;25;35;15;;;;;;
3078,2841,2,1,25,35,0;;3078;2841;2;1;25;35;0;;;;;;
3079,2842,1,5,13,20,10;;3079;2842;1;5;13;20;10;;;;;;
3080,2843,4,1,40,50,0;;3080;2843;4;1;40;50;0;;;;;;
3081,2844,4,10,40,50,50;;3081;2844;4;10;40;50;50;;;;;;
3082,2845,3,2,25,35,6;;3082;2845;3;2;25;35;6;;;;;;
3083,2846,1,1,13,20,0;;3083;2846;1;1;13;20;0;;;;;;
3084,2847,4,10,40,50,50;;3084;2847;4;10;40;50;50;;;;;;
3085,2848,1,2,13,20,4;;3085;2848;1;2;13;20;4;;;;;;
3086,2849,1,10,13,20,20;;3086;2849;1;10;13;20;20;;;;;;
3087,2850,2,2,25,35,6;;3087;2850;2;2;25;35;6;;;;;;
3088,2851,1,2,13,20,4;;3088;2851;1;2;13;20;4;;;;;;
3089,2852,2,2,25,35,6;;3089;2852;2;2;25;35;6;;;;;;
3090,2853,1,2,13,20,4;;3090;2853;1;2;13;20;4;;;;;;
3091,2854,3,2,25,35,6;;3091;2854;3;2;25;35;6;;;;;;
3092,2855,1,2,13,20,4;;3092;2855;1;2;13;20;4;;;;;;
3093,2856,4,1,40,50,0;;3093;2856;4;1;40;50;0;;;;;;
3094,2857,2,1,25,35,0;;3094;2857;2;1;25;35;0;;;;;;
3095,2858,1,1,13,20,0;;3095;2858;1;1;13;20;0;;j;;;;
3096,2859,1,10,13,20,20;;3096;2859;1;10;13;20;20;;;;;;
3097,2860,1,10,13,20,20;;3097;2860;1;10;13;20;20;;;;;;
3098,2861,2,5,25,35,15;;3098;2861;2;5;25;35;15;;;;;;
3099,2862,3,5,25,35,15;;3099;2862;3;5;25;35;15;;;;;;
3100,2863,4,4,40,50,20;;3100;2863;4;4;40;50;20;;;;;;
3101,2864,1,1,13,20,0;;3101;2864;1;1;13;20;0;;;;;;
3102,2865,4,1,40,50,0;;3102;2865;4;1;40;50;0;;;;;;
3103,2866,2,1,25,35,0;;3103;2866;2;1;25;35;0;;;;;;
3104,2867,1,1,13,20,0;;3104;2867;1;1;13;20;0;;;;;;
3105,2868,4,2,40,50,10;;3105;2868;4;2;40;50;10;;;;;;
3106,2869,1,1,13,20,0;;3106;2869;1;1;13;20;0;;;;;;
3107,2870,4,1,40,50,0;;3107;2870;4;1;40;50;0;;;;;;
3108,2871,1,1,13,20,0;;3108;2871;1;1;13;20;0;;;;;;
3109,2872,2,1,25,35,0;;3109;2872;2;1;25;35;0;;;;;;
3110,2873,1,3,13,20,6;;3110;2873;1;3;13;20;6;;;;;;
3111,2874,1,1,13,20,0;;3111;2874;1;1;13;20;0;;;;;;
3112,2875,1,2,13,20,4;;3112;2875;1;2;13;20;4;;;;;;
3113,2876,3,3,25,35,6;;3113;2876;3;3;25;35;6;;;;;;
3114,2877,4,1,40,50,0;;3114;2877;4;1;40;50;0;;;;;;
3115,2878,4,1,40,50,0;;3115;2878;4;1;40;50;0;;;;;;
3116,2879,4,1,40,50,0;;3116;2879;4;1;40;50;0;;;;;;
3117,2880,1,1,13,20,0;;3117;2880;1;1;13;20;0;;;;;;
3118,2881,1,2,13,20,4;;3118;2881;1;2;13;20;4;;;;;;
3119,2882,1,1,13,20,0;;3119;2882;1;1;13;20;0;;;;;;
3120,2883,4,3,40,50,15;;3120;2883;4;3;40;50;15;;;;;;
3121,2884,4,1,40,50,0;;3121;2884;4;1;40;50;0;;;;;;
3122,2885,1,2,13,20,4;;3122;2885;1;2;13;20;4;;;;;;
3123,2886,1,1,13,20,0;;3123;2886;1;1;13;20;0;;;;;;
3124,2887,3,1,25,35,0;;3124;2887;3;1;25;35;0;;;;;;
